ClientCode,RepresentativeCode
DMN205019,Dmn133
DMN205018,Dmn133
DMN205017,Dmn133
DMN205016,Dmn133
DMN205015,Dmn133
DMN205012,Dmn133
DMN205009,Dmn133
DMN205008,Dmn133
DMN205006,Dmn133
DMN204007,Dmn133
DMN205004,Dmn133
DMN204008,Dmn133
DMN204084,Dmn133
DMN204080,Dmn133
DMN204077,Dmn133
DMN204067,Dmn133
DMN204060,Dmn133
DMN204056,Dmn133
DMN204048,Dmn133
DMN204043,Dmn133
DMN204027,Dmn133
DMN204022,Dmn133
DMN204021,Dmn133
DMN205069,Dmn133
DMN205005,Dmn133
DMN201209,Dmn133
DMN204108,Dmn133
DMN204104,Dmn133
Dmn205141,Dmn133
Dmn205062,Dmn133
Dmn205120,Dmn133
Dmn205010,Dmn133
MNS301498,MnsD020
MNS301109,MnsD020
MNS301492,MnsD020
MNS302185,MnsD020
MNS301028,MnsD020
MNS301219,MnsD020
MNS301165,MnsD020
MNS301120,MnsD020
MNS301307,MnsD020
MNS301479,MnsD020
MNS301477,MnsD020
MNS301541,Mns294
MNS301047,Mns294
MNS301039,Mns294
MNS301053,Mns294
MNS301385,Mns294
MNS301101,Mns294
MNS301067,Mns294
MNS301059,Mns294
MNS301410,Mns294
MNS301544,Mns294
MNS301083,Mns294
MNS301084,Mns294
MNS301003,Mns294
MNS301002,Mns294
MNS301025,Mns294
MNS301125,Mns294
MNS301521,Mns294
MNS301136,Mns294
MNS301537,Mns294
MNS301158,Mns294
MNS301343,Mns294
MNS301458,Mns294
MNS301440,Mns294
MNS301416,Mns294
MNS301408,Mns294
MNS301445,Mns294
MNS301435,Mns294
MNS301071,Mns294
MNS301264,Mns294
MNS301275,Mns294
MNS301420,Mns294
MNS301412,Mns294
MNS301391,Mns294
MNS301511,Mns294
MNS301387,Mns294
MNS301386,Mns294
MNS301378,Mns294
MNS301138,Mns294
MNS301356,Mns294
MNS301351,Mns294
MNS301424,Mns294
MNS301017,Mns294
MNS301331,Mns294
MNS303164,Mns294
MNS301340,Mns294
MNS301337,Mns294
MNS301335,Mns294
MNS301333,Mns294
MNS301326,Mns294
MNS301322,Mns294
MNS301313,Mns294
MNS301022,Mns294
MNS301308,Mns294
MNS301306,Mns294
MNS301276,Mns294
MNS301346,Mns294
MNS301523,Mns294
MNS304020,Mns294
MNS304019,Mns294
MNS304018,Mns294
MNS304017,Mns294
MNS304014,Mns294
MNS304013,Mns294
MNS304011,Mns294
MNS304007,Mns294
MNS304004,Mns294
MNS304001,Mns294
MNS301073,Mns294
MNS301421,Mns294
MNS301186,Mns294
MNS301341,Mns294
MNS301529,Mns294
MNS301417,Mns294
MNS301481,Mns294
MNS301260,Mns294
MNS301409,Mns294
MNS301467,Mns294
MNS301459,Mns294
MNS301456,Mns294
MNS301450,Mns294
MNS301449,Mns294
MNS301446,Mns294
MNS301312,Mns294
MNS301001,Mns294
MNS301394,Mns294
MNS301510,Mns294
MNS301500,Mns294
MNS301178,Mns294
MNS301189,Mns294
MNS301369,Mns294
MNS301475,Mns294
MNS301293,Mns294
MNS301469,Mns294
MNS301230,Mns294
MNS301447,Mns294
MNS301444,Mns294
MNS301422,Mns294
MNS304009,Mns294
MNS301415,Mns294
MNS301212,Mns294
MNS301256,Mns294
MNS301121,Mns294
MNS301504,Mns294
MNS301226,Mns294
MNS301130,Mns294
MNS301461,Mns294
MNS301009,Mns294
MNS301064,MNS293
MNS301062,MNS293
MNS301048,MNS293
MNS301019,MNS293
MNS301045,MNS293
MNS301042,MNS293
MNS301038,MNS293
MNS301142,MNS293
MNS301099,MNS293
MNS301085,MNS293
MNS301116,MNS293
MNS301090,MNS293
MNS301089,MNS293
MNS301137,MNS293
MNS301081,MNS293
MNS301135,MNS293
MNS301082,MNS293
MNS301132,MNS293
MNS301124,MNS293
MNS301102,MNS293
MNS301023,MNS293
MNS301118,MNS293
MNS301006,MNS293
MNS301008,MNS293
MNS301072,MNS293
MNS301011,MNS293
MNS301094,MNS293
MNS301140,MNS293
MNS301531,MNS293
MNS301016,MNS293
MNS301068,MNS293
MNS301007,MNS293
MNS301429,MNS293
MNS301471,MNS293
MNS301430,MNS293
MNS301187,MNS293
MNS301021,MNS293
MNS301463,MNS293
MNS301452,MNS293
MNS301451,MNS293
MNS301184,MNS293
MNS301241,MNS293
MNS301441,MNS293
MNS301442,MNS293
MNS301464,MNS293
MNS301516,MNS293
MNS301164,MNS293
MNS301406,MNS293
MNS301169,MNS293
MNS301170,MNS293
MNS301171,MNS293
MNS301497,MNS293
MNS301172,MNS293
MNS301043,MNS293
MNS301524,MNS293
MNS301493,MNS293
MNS301518,MNS293
MNS302042,MNS293
MNS301513,MNS293
MNS301032,MNS293
MNS301496,MNS293
MNS301527,MNS293
MNS301522,MNS293
MNS301374,MNS293
MNS301494,MNS293
MNS301490,MNS293
MNS301480,MNS293
MNS301520,MNS293
MNS301309,MNS293
MNS301366,MNS293
MNS301207,MNS293
MNS301209,MNS293
MNS301191,MNS293
MNS301145,MNS293
MNS301143,MNS293
MNS301328,MNS293
MNS301237,MNS293
MNS301020,MNS293
MNS301311,MNS293
MNS301157,MNS293
MNS301217,MNS293
MNS301205,MNS293
MNS301249,MNS293
MNS301254,MNS293
MNS301303,MNS293
MNS301300,MNS293
MNS301297,MNS293
MNS301350,MNS293
MNS301292,MNS293
MNS301287,MNS293
MNS301283,MNS293
MNS301268,MNS293
MNS301316,MNS293
MNS301423,MNS293
MNS301377,MNS293
MNS301344,MNS293
MNS301419,MNS293
MNS301154,MNS293
MNS301411,MNS293
MNS301404,MNS293
MNS301395,MNS293
MNS301392,MNS293
MNS301036,MNS293
MNS301388,MNS293
MNS301088,MNS293
MNS301379,MNS293
MNS301046,MNS293
MNS301033,MNS293
MNS301372,MNS293
MNS301368,MNS293
MNS301367,MNS293
MNS301106,MNS293
MNS301398,MNS293
MNS301055,MNS293
MNS301355,MNS293
MNS301080,MNS293
MNS301354,MNS293
MNS301503,MNS293
MNS301115,MNS293
MNS303205,MNS389
MNS301489,MNS389
MNS301526,MNS389
MNS303166,MNS389
MNS301532,MNS389
MNS301533,MNS389
MNS301004,MNS389
MNS301540,MNS389
MNS303203,MNS389
MNS301066,MNS389
MNS301546,MNS389
MNS301545,MNS389
MNS303206,MNS389
MNS301272,MNS389
MNS301530,MNS389
MNS301035,MNS389
MNS301539,MNS389
MNS303207,MNS389
MNS301098,MNS389
MNS301358,MNS389
MNS303013,MNS389
MNS303161,MNS389
MNS303156,MNS389
MNS303144,MNS389
MNS303139,MNS389
MNS303135,MNS389
MNS303134,MNS389
MNS303127,MNS389
MNS303036,MNS389
MNS303033,MNS389
MNS303194,MNS389
MNS303025,MNS389
MNS303175,MNS389
MNS303001,MNS389
MNS301525,MNS389
MNS301517,MNS389
MNS301509,MNS389
MNS301508,MNS389
MNS301507,MNS389
MNS301505,MNS389
MNS301502,MNS389
MNS301528,MNS389
MNS303031,MNS389
MNS303189,MNS389
mns303160,MNS389
MNS303028,MNS389
MNS301128,MNS389
MNS303007,MNS389
MNS303011,MNS389
MNS303021,MNS389
MNS303200,MNS389
MNS303180,MNS389
MNS301224,MNS389
MNS301360,MNS389
MNS301389,MNS389
MNS303172,MNS389
MNS303183,MNS389
MNS303150,MNS389
MNS303137,MNS389
MNS301215,MNS389
MNS303196,MNS389
MNS303191,MNS389
MNS303187,MNS389
MNS303185,MNS389
MNS303181,MNS389
MNS301485,MNS389
MNS301325,MNS389
MNS301279,MNS389
MNS301488,MNS389
MNS301359,MNS389
MNS301349,MNS389
MNS301348,MNS389
MNS301342,MNS389
MNS301334,MNS389
MNS301319,MNS389
MNS301315,MNS389
MNS301295,MNS389
MNS301371,MNS389
MNS301288,MNS389
MNS301373,MNS389
MNS301271,MNS389
MNS301270,MNS389
MNS301259,MNS389
MNS301257,MNS389
MNS301251,MNS389
MNS301236,MNS389
MNS301211,MNS389
MNS301190,MNS389
MNS301168,MNS389
MNS301167,MNS389
MNS301289,MNS389
MNS301439,MNS389
MNS303173,MNS389
MNS301484,MNS389
MNS301483,MNS389
MNS301482,MNS389
MNS301476,MNS389
MNS301473,MNS389
MNS301472,MNS389
MNS301468,MNS389
MNS301462,MNS389
MNS301370,MNS389
MNS301443,MNS389
MNS301487,MNS389
MNS301438,MNS389
MNS301436,MNS389
MNS301431,MNS389
MNS301425,MNS389
MNS301418,MNS389
MNS301403,MNS389
MNS301397,MNS389
MNS301396,MNS389
MNS301393,MNS389
MNS301382,MNS389
MNS301457,MNS389
MNS301077,MNS389
MNS301460,MNS389
MNS303169,MNS389
MNS303171,MNS389
MNS303147,MNS389
MNS303010,MNS389
MNS301310,MNS389
MNS301126,MNS389
MNS303202,MNS389
MNS303198,MNS389
MNS301506,MNS389
MNS303195,MNS389
MNS303046,MNS389
MNS303027,MNS389
MNS303199,MNS389
MNS303179,MNS389
MNS301486,MNS389
MNS303190,MNS389
MNS303184,MNS389
MNS303178,MNS389
MNS303040,MNS389
MNS301057,MNS389
MNS301512,MNS389
MNS303188,MNS389
MNS303149,MNS389
MNS301474,MNS389
MNS303165,MNS389
MNS303045,MNS389
MNS303004,MNS389
MNS303009,MNS389
MNS301499,MNS389
MNS303192,MNS389
MNS303128,MNS389
MNS301535,MNS389
MNS303163,MNS389
MNS301231,MNS389
MNS303204,MNS389
MNS303162,MNS389
MNS303201,MNS389
MNS303008,MNS389
MNS303197,MNS389
MNS303038,MNS389
MNS301261,MNS389
MNS303168,MNS389
MNS303044,MNS389
MNS301536,MNS389
MNS303003,MNS389
MNS302191,Mns357
MNS302192,Mns357
MNS302193,Mns357
MNS302188,Mns357
MNS305011,Mns357
MNS305010,Mns357
MNS302136,Mns357
MNS302045,Mns357
MNS302046,Mns357
MNS302048,Mns357
MNS302169,Mns357
MNS302120,Mns357
MNS302117,Mns357
MNS301282,Mns357
MNS302040,Mns357
MNS302113,Mns357
MNS305005,Mns357
MNS302093,Mns357
MNS302101,Mns357
MNS302050,Mns357
MNS302016,Mns357
MNS301091,Mns357
MNS302003,Mns357
MNS302001,Mns357
MNS302004,Mns357
MNS302007,Mns357
MNS302145,Mns357
MNS302010,Mns357
MNS302031,Mns357
MNS302015,Mns357
MNS302187,Mns357
MNS302017,Mns357
MNS302075,Mns357
MNS302026,Mns357
MNS302137,Mns357
MNS302049,Mns357
MNS302091,Mns357
MNS302035,Mns357
MNS302088,Mns357
MNS302130,Mns357
MNS302176,Mns357
MNS302180,Mns357
MNS302141,Mns357
MNS301049,Mns357
MNS302098,Mns357
MNS302082,Mns357
MNS302080,Mns357
MNS302068,Mns357
MNS302066,Mns357
MNS302181,Mns357
MNS302174,Mns357
MNS305007,Mns357
MNS302022,Mns357
MNS305001,Mns357
MNS305002,Mns357
MNS305004,Mns357
MNS305006,Mns357
MNS305008,Mns357
MNS302170,Mns357
MNS302133,Mns357
MNS305009,Mns357
MNS302164,Mns357
MNS302153,Mns357
MNS302142,Mns357
MNS302024,Mns357
MNS302143,Mns357
MNS302150,Mns357
MNS302156,Mns357
MNS302161,Mns357
MNS301534,MNS381
MNS302190,MNS381
MNS301347,MNS381
MNS302186,MNS381
MNS302168,MNS381
MNS302158,MNS381
MNS302175,MNS381
MNS302189,MNS381
MNS301495,MNS381
MNS301162,MNS381
MNS301543,MNS381
mns302131,MNS381
MNS301302,MNS381
MNS301501,MNS381
MNS302152,MNS381
MNS302165,MNS381
MNS302013,MNS381
MNS302033,MNS381
MNS302064,MNS381
MNS302118,MNS381
MNS302194,MNS381
MNS302173,MNS381
MNS301362,MNS381
MNS302021,MNS381
MNS302084,MNS381
MNS302063,MNS381
MNS302171,MNS381
MNS302179,MNS381
MNS302178,MNS381
MNS302078,MNS381
MNS302079,MNS381
MNS302183,MNS381
MNS302039,MNS381
MNS302071,MNS381
MNS301514,MNS381
MNS302166,MNS381
MNS302112,MNS381
MNS302163,MNS381
MNS302099,MNS381
MNS302184,MNS381
MNS302159,MNS381
MNS302096,MNS381
MNS302182,MNS381
MNS302103,MNS381
MNS302116,MNS381
MNS302123,MNS381
MNS302086,MNS381
MNS302126,MNS381
MNS302053,MNS381
MNS302085,MNS381
MNS302062,MNS381
MNS301515,MNS381
MNS302008,MNS381
MNS302011,MNS381
MNS302014,MNS381
MNS302025,MNS381
MNS302027,MNS381
MNS302029,MNS381
MNS302032,MNS381
MNS302034,MNS381
MNS302037,MNS381
MNS302054,MNS381
MNS302167,MNS381
MNS302056,MNS381
MNS302172,MNS381
MNS302074,MNS381
MNS302087,MNS381
MNS302090,MNS381
MNS302105,MNS381
MNS302110,MNS381
MNS302127,MNS381
MNS302147,MNS381
MNS302148,MNS381
MNS302154,MNS381
MNS302155,MNS381
MNS302162,MNS381
MNS302055,MNS381
MNS203298,Mns285
MNS203017,Mns285
MNS203300,Mns285
MNS203052,Mns285
MNS203031,Mns285
MNS203029,Mns285
MNS203274,Mns285
MNS203261,Mns285
MNS203073,Mns285
MNS203255,Mns285
MNS203186,Mns285
MNS203070,Mns285
MNS203047,Mns285
MNS203085,Mns285
MNS203253,Mns285
MNS203271,Mns285
MNS203202,Mns285
MNS203125,Mns285
MNS203013,Mns285
MNS203110,Mns285
MNS203281,Mns285
MNS203122,Mns285
MNS203137,Mns285
MNS203119,Mns285
MNS203115,Mns285
MNS203093,Mns285
MNS203065,Mns285
MNS203217,Mns285
MNS203225,Mns285
MNS203228,Mns285
MNS203230,Mns285
MNS203061,Mns285
MNS203011,Mns285
MNS203062,Mns285
MNS203200,Mns285
MNS203208,Mns285
MNS203252,Mns285
MNS203204,Mns285
MNS203024,Mns285
MNS203242,Mns285
MNS203243,Mns285
MNS203245,Mns285
MNS203246,Mns285
MNS203203,Mns285
MNS203212,Mns285
MNS203292,Mns285
MNS205108,Mns360
MNS205003,Mns360
MNS205004,Mns360
MNS205005,Mns360
MNS205008,Mns360
MNS205009,Mns360
MNS205010,Mns360
MNS205012,Mns360
MNS205014,Mns360
MNS205001,Mns360
MNS205019,Mns360
MNS205068,Mns360
MNS205022,Mns360
MNS205024,Mns360
MNS205030,Mns360
MNS205137,Mns360
MNS205134,Mns360
MNS205133,Mns360
MNS205129,Mns360
MNS205032,Mns360
MNS205034,Mns360
MNS205035,Mns360
MNS205036,Mns360
MNS205128,Mns360
MNS205016,Mns360
MNS205056,Mns360
MNS205040,Mns360
MNS205041,Mns360
MNS205042,Mns360
MNS205043,Mns360
MNS205044,Mns360
MNS205045,Mns360
MNS205048,Mns360
MNS205050,Mns360
MNS205051,Mns360
MNS205052,Mns360
MNS205071,Mns360
MNS205055,Mns360
MNS205037,Mns360
MNS205058,Mns360
MNS205059,Mns360
MNS205062,Mns360
MNS205064,Mns360
MNS205066,Mns360
MNS205136,Mns360
MNS205135,Mns360
MNS205067,Mns360
MNS205021,Mns360
MNS205069,Mns360
MNS205053,Mns360
MNS205099,Mns360
MNS205080,Mns360
MNS205082,Mns360
MNS205083,Mns360
MNS205038,Mns360
MNS205085,Mns360
MNS205087,Mns360
MNS205088,Mns360
MNS205091,Mns360
MNS205127,Mns360
MNS205095,Mns360
MNS205078,Mns360
MNS205098,Mns360
MNS205094,Mns360
MNS205100,Mns360
MNS205101,Mns360
MNS205103,Mns360
MNS205104,Mns360
MNS205105,Mns360
MNS205106,Mns360
MNS205107,Mns360
MNS205111,Mns360
MNS205110,Mns360
MNS205109,Mns360
MNS205017,Mns360
MNS205124,Mns360
MNS205097,Mns360
MNS205121,Mns360
MNS205120,Mns360
MNS205123,Mns360
MNS205116,Mns360
MNS205114,Mns360
MNS205115,Mns360
MNS205074,Mns360
MNS205076,Mns360
MNS205077,Mns360
MNS205125,Mns360
MNS205119,Mns360
MNS203248,Mns269
MNS210058,Mns269
MNS203038,Mns269
MNS203034,Mns269
MNS203244,Mns269
MNS210059,Mns269
MNS203003,Mns269
MNS203251,Mns269
MNS210038,Mns269
MNS210002,Mns269
MNS203004,Mns269
MNS210045,Mns269
MNS203215,Mns269
MNS210040,Mns269
MNS203219,Mns269
MNS203221,Mns269
MNS203226,Mns269
MNS203229,Mns269
MNS210053,Mns269
MNS210042,Mns269
MNS210055,Mns269
MNS210048,Mns269
MNS210039,Mns269
MNS203237,Mns269
MNS210036,Mns269
MNS210050,Mns269
MNS203241,Mns269
MNS210041,Mns269
MNS203290,Mns269
MNS210010,Mns269
MNS203048,Mns269
MNS210017,Mns269
MNS210015,Mns269
MNS210014,Mns269
MNS203287,Mns269
MNS203257,Mns269
MNS203289,Mns269
MNS203279,Mns269
MNS203291,Mns269
MNS210060,Mns269
MNS210011,Mns269
MNS203049,Mns269
MNS210062,Mns269
MNS210063,Mns269
MNS210064,Mns269
MNS203288,Mns269
MNS210018,Mns269
MNS210037,Mns269
MNS210061,Mns269
MNS210035,Mns269
MNS210028,Mns269
MNS210024,Mns269
MNS210023,Mns269
MNS203266,Mns269
MNS210005,Mns269
MNS210021,Mns269
MNS210068,Mns269
MNS203272,Mns269
MNS203273,Mns269
MNS203046,Mns269
MNS210003,Mns269
MNS210004,Mns269
MNS203278,Mns269
MNS203256,Mns269
MNS210022,Mns269
MNS203191,Mns269
MNS203197,Mns269
MNS203192,Mns269
MNS203018,Mns269
MNS210069,Mns269
MNS203189,Mns269
MNS203201,Mns269
MNS203129,Mns269
MNS203104,Mns269
MNS203133,Mns269
MNS203089,Mns269
MNS203098,Mns269
MNS203015,Mns269
MNS203102,Mns269
MNS203063,Mns269
MNS203055,Mns269
MNS203087,Mns269
MNS210066,Mns269
MNS203297,Mns269
MNS210065,Mns269
MNS203294,Mns269
MNS208012,MNS394
MNS208021,MNS394
MNS208020,MNS394
MNS208017,MNS394
MNS208022,MNS394
MNS208013,MNS394
MNS209025,MNS394
MNS208011,MNS394
MNS208009,MNS394
MNS208006,MNS394
MNS208005,MNS394
MNS208004,MNS394
MNS208003,MNS394
MNS209027,MNS394
MNS208058,MNS394
MNS208014,MNS394
MNS208034,MNS394
MNS208027,MNS394
MNS208026,MNS394
MNS208025,MNS394
MNS208028,MNS394
MNS208029,MNS394
MNS208031,MNS394
MNS209023,MNS394
MNS208033,MNS394
MNS208024,MNS394
MNS208035,MNS394
MNS208037,MNS394
MNS208039,MNS394
MNS208040,MNS394
MNS208007,MNS394
MNS209026,MNS394
MNS209024,MNS394
MNS208032,MNS394
MNS209016,MNS394
MNS208054,MNS394
MNS208055,MNS394
MNS208056,MNS394
MNS209001,MNS394
MNS209020,MNS394
MNS209019,MNS394
MNS208053,MNS394
MNS209017,MNS394
MNS209008,MNS394
MNS209012,MNS394
MNS209011,MNS394
MNS209002,MNS394
MNS209003,MNS394
MNS209005,MNS394
MNS209006,MNS394
MNS209010,MNS394
MNS209018,MNS394
MNS208052,MNS394
MNS208044,MNS394
MNS209021,MNS394
MNS208051,MNS394
MNS208043,MNS394
CAI601333,CAI1292
CAI601002,CAI1292
CAI601593,CAI1292
CAI601607,CAI1292
CAI601517,CAI1292
CAI601660,CAI1292
CAI601190,CAI1292
CAI601455,CAI1292
CAI601591,CAI1292
CAI601515,CAI1292
CAI601340,CAI1292
CAI601646,CAI1292
CAI601358,CAI1292
CAI601680,CAI1292
CAI601699,CAI1292
CAI601420,CAI1292
CAI601210,CAI1292
CAI601395,CAI1292
CAI601702,CAI1292
CAI601107,CAI1292
CAI601514,CAI1292
CAI601703,CAI1292
CAI601452,CAI1292
CAI601650,CAI1292
CAI601206,CAI1292
CAI601183,CAI1292
CAI601592,CAI1292
CAI601021,CAI1292
CAI601012,CAI1292
CAI601677,CAI1292
CAI601674,CAI1292
CAI601205,CAI1292
CAI601595,CAI1292
CAI601289,CAI1292
CAI601397,CAI1292
CAI601117,CAI1292
CAI601596,CAI1292
CAI601278,CAI1292
CAI601399,CAI1292
CAI601296,CAI1292
CAI601142,CAI1292
CAI601459,CAI1292
CAI601606,CAI1292
CAI601394,CAI1292
CAI601212,CAI1292
CAI601213,CAI1292
CAI601086,CAI1292
CAI601370,CAI1292
CAI601594,CAI1292
CAI601141,CAI1292
CAI601369,CAI1292
CAI601222,CAI1292
CAI601503,CAI1292
CAI601665,CAI1292
CAI601078,CAI1292
CAI601148,CAI1292
CAI601635,CAI1292
cai601572,CAI1292
CAI601496,CAI1292
CAI601040,CAI1292
CAI601589,CAI1292
CAI601546,CAI1292
CAI601499,CAI1292
CAI601549,CAI1292
CAI601571,CAI1292
CAI601550,CAI1292
CAI601553,CAI1292
CAI601625,CAI1292
CAI601624,CAI1292
CAI601187,CAI1292
CAI601634,CAI1292
CAI601460,CAI1292
CAI601640,CAI1292
CAI601531,CAI1292
CAI601402,CAI1292
CAI601626,CAI1292
CAI601638,CAI1292
CAI601382,CAI1292
CAI601497,CAI1292
CAI601520,CAI1292
CAI601547,CAI1292
CAI601052,CAI1292
CAI601197,CAI1292
CAI601519,CAI1292
CAI601534,CAI1292
CAI601540,CAI1292
CAI601545,CAI1292
CAI601639,CAI1292
CAI601610,CAI1292
CAI601240,CAI1292
CAI601613,CAI1292
CAI601033,CAI1292
CAI601713,CAI1292
CAI601642,CAI1292
CAI601615,CAI1292
CAI601629,CAI1292
CAI601034,CAI1292
CAI601035,CAI1292
CAI601036,CAI1292
CAI601570,CAI1292
CAI601493,CAI1292
CAI601627,CAI1292
CAI601617,CAI1292
CAI601461,CAI1292
CAI601580,CAI1292
CAI601488,CAI1292
CAI601462,CAI1292
CAI601465,CAI1292
CAI601121,CAI1292
CAI601134,CAI1292
CAI601131,CAI1292
CAI601673,CAI299
CAI601389,CAI299
CAI601404,CAI299
CAI601243,CAI299
CAI601042,CAI299
CAI601539,CAI299
CAI601111,CAI299
CAI601636,CAI299
CAI601049,CAI299
CAI601417,CAI299
CAI601013,CAI299
CAI601392,CAI299
CAI601379,CAI299
CAI601711,CAI299
CAI601637,CAI299
CAI601293,CAI299
CAI601062,CAI299
CAI601380,CAI299
CAI601434,CAI299
CAI601239,CAI299
CAI601655,CAI299
CAI601252,CAI299
CAI601242,CAI299
CAI601422,CAI299
CAI601424,CAI299
CAI601645,CAI299
CAI601409,CAI299
CAI601044,CAI299
CAI601038,CAI299
CAI601667,CAI299
CAI601630,CAI299
CAI601670,CAI299
CAI601441,CAI299
CAI601443,CAI299
CAI601661,CAI299
CAI601662,CAI299
CAI601412,CAI299
CAI601408,CAI299
CAI601664,CAI299
CAI601507,CAI299
CAI601372,CAI299
CAI601668,CAI299
CAI601669,CAI299
CAI601433,CAI299
CAI601351,CAI299
CAI601524,CAI299
CAI601523,CAI299
CAI601521,CAI299
CAI601053,CAI299
CAI601484,CAI299
CAI601470,CAI299
CAI601469,CAI299
CAI601467,CAI299
CAI601466,CAI299
CAI601177,CAI299
CAI601360,CAI299
CAI601065,CAI299
CAI601342,CAI299
CAI601330,CAI299
CAI601327,CAI299
CAI601326,CAI299
CAI601325,CAI299
CAI601324,CAI299
CAI601315,CAI299
CAI601311,CAI299
CAI601301,CAI299
CAI601189,CAI299
CAI601449,CAI299
CAI601009,CAI299
CAI601598,CAI299
CAI601057,CAI299
CAI601603,CAI299
CAI601605,CAI299
CAI601717,CAI299
CAI601583,CAI299
CAI601582,CAI299
CAI601608,CAI299
CAI601578,CAI299
CAI601708,CAI299
CAI601529,CAI299
CAI601005,CAI299
CAI601530,CAI299
CAI601619,CAI299
CAI601620,CAI299
CAI601573,CAI299
CAI601622,CAI299
CAI601710,CAI299
CAI601056,CAI299
CAI601535,CAI299
CAI601533,CAI299
CAI601532,CAI299
CAI601336,CAI299
CAI601614,CAI299
CAI601079,CAI299
CAI601043,CAI299
CAI601072,CAI299
CAI601019,CAI299
CAI601207,CAI299
CAI601075,CAI299
CAI601104,CAI299
CAI601051,CAI299
CAI601230,CAI299
CAI601077,CAI299
CAI601235,CAI299
CAI601080,CAI299
CAI601081,CAI299
CAI601174,CAI299
CAI601350,CAI299
CAI601098,CAI299
CAI601087,CAI299
CAI601089,CAI299
CAI601099,CAI299
CAI601165,CAI299
CAI601074,CAI299
CAI601287,CAI299
CAI601271,CAI299
CAI601149,CAI299
CAI601135,CAI299
CAI601146,CAI299
CAI601229,CAI299
CAI601214,CAI299
CAI601027,CAI299
CAI601281,CAI299
CAI601275,CAI299
CAI601029,CAI299
CAI601133,CAI299
CAI601130,CAI299
CAI601586,CAI299
CAI601328,CAI299
CAI601123,CAI299
CAI601132,CAI299
CAI601576,CAI1328
CAI601575,CAI1328
CAI601387,CAI1328
CAI601659,CAI1328
CAI601612,CAI1328
CAI601597,CAI1328
CAI601006,CAI1328
CAI601266,CAI1328
CAI601599,CAI1328
CAI601600,CAI1328
CAI601602,CAI1328
CAI601577,CAI1328
CAI601282,CAI1328
CAI601581,CAI1328
CAI601220,CAI1328
CAI601208,CAI1328
CAI601590,CAI1328
CAI601393,CAI1328
CAI601286,CAI1328
CAI601568,CAI1328
CAI601373,CAI1328
CAI601371,CAI1328
CAI601256,CAI1328
CAI601254,CAI1328
CAI601215,CAI1328
CAI601217,CAI1328
CAI601288,CAI1328
CAI601001,CAI1328
CAI601258,CAI1328
CAI601251,CAI1328
CAI601559,CAI1328
CAI601375,CAI1328
CAI601263,CAI1328
CAI601566,CAI1328
CAI601555,CAI1328
CAI601201,CAI1328
CAI601200,CAI1328
CAI601199,CAI1328
CAI601195,CAI1328
CAI601233,CAI1328
CAI601383,CAI1328
CAI601066,CAI1328
CAI601088,CAI1328
CAI601193,CAI1328
CAI601030,CAI1328
CAI601265,CAI1328
CAI601384,CAI1328
CAI601204,CAI1328
CAI601055,CAI1328
CAI601018,CAI1328
CAI601145,CAI1328
CAI601150,CAI1328
CAI601153,CAI1328
CAI601155,CAI1328
CAI601159,CAI1328
CAI601136,CAI1328
CAI601054,CAI1328
CAI601028,CAI1328
CAI601168,CAI1328
CAI601407,CAI1328
CAI601176,CAI1328
CAI601071,CAI1328
CAI601182,CAI1328
CAI601714,CAI1328
CAI601184,CAI1328
CAI601164,CAI1328
CAI601091,CAI1328
CAI601020,CAI1328
CAI601022,CAI1328
CAI601024,CAI1328
CAI601105,CAI1328
CAI601101,CAI1328
CAI601100,CAI1328
CAI601139,CAI1328
CAI601093,CAI1328
CAI601299,CAI1328
CAI601090,CAI1328
CAI601083,CAI1328
CAI601070,CAI1328
CAI601064,CAI1328
CAI601345,CAI1328
CAI601512,CAI1328
CAI601516,CAI1328
CAI601096,CAI1328
CAI601454,CAI1328
CAI601541,CAI1328
CAI601525,CAI1328
CAI601518,CAI1328
CAI601487,CAI1328
CAI601479,CAI1328
CAI601473,CAI1328
CAI601185,CAI1328
CAI601456,CAI1328
CAI601623,CAI1328
CAI601450,CAI1328
CAI601363,CAI1328
CAI601361,CAI1328
CAI601356,CAI1328
CAI601355,CAI1328
CAI601353,CAI1328
CAI601352,CAI1328
CAI601472,CAI1328
CAI601331,CAI1328
CAI601119,CAI1328
CAI601310,CAI1328
CAI601320,CAI1328
CAI601715,CAI1328
CAI601716,CAI1328
CAI601032,CAI1328
CAI601322,CAI1328
CAI601343,CAI1328
CAI601003,CAI1328
CAI601551,CAI1328
CAI601609,CAI1328
CAI601611,CAI1328
CAI601339,CAI1328
CAI601616,CAI1328
CAI601621,CAI1328
CAI601618,CAI1328
CAI601192,CAI1328
CAI601323,CAI1328
CAI601508,CAI1328
CAI601442,CAI1328
CAI601014,CAI1328
CAI601446,CAI1328
CAI601657,CAI1328
CAI601500,CAI1328
CAI601011,CAI1328
CAI601504,CAI1328
CAI601428,CAI1328
CAI601506,CAI1328
CAI601050,CAI1328
CAI601510,CAI1328
CAI601663,CAI1328
CAI601675,CAI1328
CAI601672,CAI1328
CAI601511,CAI1328
CAI601017,CAI1328
CAI601047,CAI1328
CAI601110,CAI1328
CAI601643,CAI1328
CAI601045,CAI1328
CAI601633,CAI1328
CAI601632,CAI1328
CAI601641,CAI1328
CAI601644,CAI1328
CAI601651,CAI1328
